Image,Faces Detected,Landmarks Detected,Detection Time (s),Success
Vincent_Brooks_0001.jpg,1,1,0.017014503479003906,True
Cori_Enghusen_0001.jpg,2,2,0.035508155822753906,True
Muhammad_Ali_0005.jpg,1,1,0.014413833618164062,True
Adam_Herbert_0001.jpg,1,1,0.016837120056152344,True
Hrithik_Roshan_0001.jpg,1,1,0.014421939849853516,True
Naoto_Kan_0003.jpg,1,1,0.017283201217651367,True
Maureen_Kanka_0001.jpg,1,1,0.01722264289855957,True
Jia_Qinglin_0001.jpg,1,1,0.028191089630126953,True
Christina_Aguilera_0003.jpg,1,1,0.019962549209594727,True
George_Galloway_0003.jpg,1,1,0.02230548858642578,True
Michael_Schumacher_0005.jpg,1,1,0.016684532165527344,True
Raoul_Ruiz_0003.jpg,2,2,0.024640798568725586,True
Mahmoud_Abbas_0007.jpg,1,1,0.01786518096923828,True
Sharon_Osbourne_0002.jpg,1,1,0.018158435821533203,True
Junichiro_Koizumi_0033.jpg,1,1,0.014443159103393555,True
Harvey_Wachsman_0001.jpg,1,1,0.015218019485473633,True
Jack_Straw_0017.jpg,1,1,0.018293380737304688,True
Ann_Veneman_0003.jpg,1,1,0.0176544189453125,True
Natalie_Cole_0001.jpg,1,1,0.017342567443847656,True
Gwendal_Peizerat_0001.jpg,1,1,0.017803668975830078,True
Jack_Straw_0028.jpg,1,1,0.018550634384155273,True
Leonardo_Del_Vecchio_0001.jpg,1,1,0.02286815643310547,True
Christopher_Walken_0004.jpg,1,1,0.01726388931274414,True
Robbie_Williams_0003.jpg,1,1,0.050901174545288086,True
Binyamin_Ben-Eliezer_0004.jpg,1,1,0.028710603713989258,True
Hans_Blix_0028.jpg,1,1,0.016459941864013672,True
John_Negroponte_0003.jpg,1,1,0.015710830688476562,True
Martha_Beatriz_Roque_0001.jpg,2,2,0.03333258628845215,True
Atal_Bihari_Vajpayee_0008.jpg,1,1,0.023399829864501953,True
Mark_Wahlberg_0004.jpg,1,1,0.015151262283325195,True
Carlos_Moya_0019.jpg,1,1,0.017452478408813477,True
Bill_Gates_0002.jpg,1,1,0.026194334030151367,True
Bob_Menendez_0001.jpg,1,1,0.0178372859954834,True
Bill_Graham_0004.jpg,1,1,0.02306199073791504,True
Francisco_Garcia_0001.jpg,1,1,0.014786243438720703,True
Michelle_Yeoh_0004.jpg,1,1,0.02436971664428711,True
Jose_Dirceu_0001.jpg,1,1,0.027806520462036133,True
Emily_Mortimer_0001.jpg,1,1,0.018598318099975586,True
Hugo_Chavez_0042.jpg,1,1,0.017647743225097656,True
Bulent_Ecevit_0005.jpg,1,1,0.01493692398071289,True
Donald_Rumsfeld_0039.jpg,1,1,0.0260164737701416,True
Michael_Keaton_0002.jpg,1,1,0.03085160255432129,True
Catherine_Donkers_0001.jpg,1,1,0.016602039337158203,True
Vladimir_Putin_0037.jpg,1,1,0.014548063278198242,True
Colin_Powell_0235.jpg,1,1,0.015883207321166992,True
Martha_Beatriz_Roque_0002.jpg,1,1,0.015064477920532227,True
Geoff_Hoon_0006.jpg,1,1,0.015413522720336914,True
Jack_Straw_0019.jpg,1,1,0.0157167911529541,True
Mohammad_Khatami_0009.jpg,1,1,0.01881098747253418,True
Michael_Peat_0001.jpg,1,1,0.023011445999145508,True
Malcolm_Glazer_0001.jpg,1,1,0.020804405212402344,True
Tom_Watson_0003.jpg,1,1,0.018909692764282227,True
Colin_Powell_0175.jpg,2,2,0.029601335525512695,True
Donald_Pettit_0001.jpg,1,1,0.01522970199584961,True
Taha_Yassin_Ramadan_0007.jpg,1,1,0.027843713760375977,True
Atal_Bihari_Vajpayee_0001.jpg,1,1,0.016897916793823242,True
Arturo_Gatti_0001.jpg,1,1,0.01680445671081543,True
Megawati_Sukarnoputri_0021.jpg,1,1,0.019420862197875977,True
Thomas_Scavone_0001.jpg,1,1,0.01649332046508789,True
Steffi_Graf_0001.jpg,1,1,0.016434669494628906,True
Ralph_Friedgen_0001.jpg,1,1,0.018035888671875,True
Tommy_Thompson_0002.jpg,1,1,0.02211165428161621,True
Justine_Henin_0002.jpg,1,1,0.017276763916015625,True
Norbert_van_Heyst_0001.jpg,1,1,0.020073652267456055,True
Tony_Blair_0003.jpg,1,1,0.014045000076293945,True
Sourav_Ganguly_0002.jpg,1,1,0.016622066497802734,True
Jean_Chretien_0034.jpg,1,1,0.017375946044921875,True
Gonzalo_Sanchez_de_Lozada_0012.jpg,1,1,0.017218351364135742,True
Monica_Bellucci_0002.jpg,1,1,0.015677213668823242,True
Naomi_Watts_0004.jpg,1,1,0.01879119873046875,True
Carmen_Electra_0001.jpg,1,1,0.021474599838256836,True
Dennis_Hastert_0001.jpg,1,1,0.01809525489807129,True
Charles_Moose_0013.jpg,1,1,0.022901058197021484,True
Glen_DaSilva_0001.jpg,1,1,0.016204357147216797,True
Naomi_Watts_0010.jpg,1,1,0.028957128524780273,True
William_Ford_Jr_0004.jpg,1,1,0.017751693725585938,True
Roh_Moo-hyun_0021.jpg,1,1,0.015906810760498047,True
William_Donaldson_0007.jpg,1,1,0.02088618278503418,True
Jiri_Novak_0003.jpg,1,1,0.019278287887573242,True
Kenneth_Branagh_0001.jpg,1,1,0.01888418197631836,True
Dennis_Oswald_0001.jpg,1,1,0.020433664321899414,True
Jean_Charest_0005.jpg,3,3,0.04338359832763672,True
Junichiro_Koizumi_0018.jpg,2,2,0.05018949508666992,True
Orlando_Bloom_0002.jpg,1,1,0.03664541244506836,True
Oxana_Fedorova_0002.jpg,1,1,0.031662702560424805,True
Vanessa_Incontrada_0003.jpg,1,1,0.03749823570251465,True
Martina_McBride_0005.jpg,1,1,0.025428056716918945,True
Colin_Montgomerie_0002.jpg,1,1,0.029014110565185547,True
Roger_Mahony_0001.jpg,1,1,0.03045201301574707,True
Ari_Fleischer_0008.jpg,1,1,0.02797555923461914,True
Carlos_Menem_0003.jpg,2,2,0.03456878662109375,True
Juan_Valencia_Osorio_0001.jpg,1,1,0.01718759536743164,True
Lauren_Killian_0002.jpg,2,2,0.0297086238861084,True
John_Howard_0003.jpg,1,1,0.02719259262084961,True
Mike_Weir_0011.jpg,1,1,0.01796698570251465,True
George_W_Bush_0494.jpg,1,1,0.026486635208129883,True
David_Caruso_0002.jpg,1,1,0.01523733139038086,True
Peter_Costello_0001.jpg,1,1,0.015073776245117188,True
Heath_Ledger_0003.jpg,1,1,0.016714096069335938,True
Robert_Redford_0002.jpg,1,1,0.0192568302154541,True
Elizabeth_Dole_0003.jpg,1,1,0.03412318229675293,True
Sarah_Weddington_0001.jpg,1,1,0.021654367446899414,True
Tassos_Papadopoulos_0001.jpg,2,2,0.0341954231262207,True
Steve_Nesbitt_0001.jpg,1,1,0.019917964935302734,True
Colin_Powell_0156.jpg,1,1,0.018124103546142578,True
Mike_Tyson_0001.jpg,1,1,0.015414953231811523,True
Allyson_Felix_0001.jpg,1,1,0.015702009201049805,True
Doug_Wilson_0001.jpg,1,1,0.017456769943237305,True
Penelope_Cruz_0001.jpg,1,1,0.0194242000579834,True
Camryn_Manheim_0001.jpg,1,1,0.016484975814819336,True
Kristin_Scott_0001.jpg,1,1,0.014742374420166016,True
David_Anderson_0001.jpg,1,1,0.02227783203125,True
Will_Self_0001.jpg,1,1,0.016791105270385742,True
Yolanda_King_0001.jpg,1,1,0.016564130783081055,True
John_Hartson_0001.jpg,1,1,0.01590752601623535,True
Bill_Frist_0008.jpg,1,1,0.02068352699279785,True
Ai_Sugiyama_0001.jpg,1,1,0.0170900821685791,True
Colin_Powell_0006.jpg,1,1,0.020853042602539062,True
Edward_Lu_0004.jpg,1,1,0.016251802444458008,True
Daniela_Cicarelli_0001.jpg,1,1,0.01824474334716797,True
George_P_Bush_0002.jpg,1,1,0.016730308532714844,True
Sonia_Gandhi_0004.jpg,1,1,0.019047260284423828,True
Sean_Penn_0001.jpg,1,1,0.022437334060668945,True
Ricardo_Lagos_0006.jpg,1,1,0.016974449157714844,True
Saeed_Mortazavi_0001.jpg,1,1,0.015983104705810547,True
George_W_Bush_0362.jpg,1,1,0.017160892486572266,True
Christine_Todd_Whitman_0006.jpg,1,1,0.024479389190673828,True
Jacques_Chirac_0038.jpg,1,1,0.0176239013671875,True
Phoenix_Chang_0001.jpg,1,1,0.01594233512878418,True
Justin_Timberlake_0001.jpg,1,1,0.018085241317749023,True
Craig_David_0001.jpg,1,1,0.019890785217285156,True
Rudolph_Giuliani_0001.jpg,1,1,0.019269943237304688,True
Angela_Merkel_0004.jpg,1,1,0.022655963897705078,True
Lleyton_Hewitt_0034.jpg,1,1,0.017867326736450195,True
Alvaro_Uribe_0025.jpg,1,1,0.0171205997467041,True
Scott_Peterson_0002.jpg,1,1,0.01629924774169922,True
Dave_Johnson_0001.jpg,1,1,0.01908087730407715,True
Gerhard_Schroeder_0093.jpg,2,2,0.025707483291625977,True
Chakib_Khelil_0001.jpg,1,1,0.01721501350402832,True
Jorge_Batlle_0002.jpg,1,1,0.01793980598449707,True
Gordon_Brown_0004.jpg,1,1,0.01822686195373535,True
Ana_Palacio_0004.jpg,1,1,0.022438526153564453,True
Diego_Colorado_0001.jpg,1,1,0.017253637313842773,True
Paul-Henri_Mathieu_0002.jpg,1,1,0.016019821166992188,True
Edie_Falco_0001.jpg,2,2,0.0329442024230957,True
Joey_Buttafuoco_0001.jpg,1,1,0.022639036178588867,True
Tom_Watson_0001.jpg,1,1,0.016674280166625977,True
Jane_Kaczmarek_0001.jpg,1,1,0.02013850212097168,True
Cristian_Barros_0001.jpg,1,1,0.01721930503845215,True
John_Ashcroft_0012.jpg,1,1,0.015954256057739258,True
James_Brosnahan_0001.jpg,1,1,0.016796588897705078,True
Alex_Penelas_0001.jpg,2,2,0.03244352340698242,True
Heizo_Takenaka_0005.jpg,1,1,0.018972396850585938,True
Jaqueline_Godoy_0001.jpg,1,1,0.02543807029724121,True
Chris_Tucker_0001.jpg,1,1,0.015825510025024414,True
Joan_Dangerfield_0001.jpg,1,1,0.021295785903930664,True
Nicole_Kidman_0007.jpg,1,1,0.016825199127197266,True
Nicanor_Duarte_Frutos_0002.jpg,1,1,0.015752315521240234,True
Michael_Douglas_0005.jpg,1,1,0.017917394638061523,True
Anthony_Hopkins_0002.jpg,1,1,0.017272472381591797,True
Carly_Fiorina_0002.jpg,1,1,0.018580198287963867,True
Brennon_Leighton_0001.jpg,1,1,0.01614236831665039,True
Gilles_Panizzi_0001.jpg,1,1,0.016187429428100586,True
Trudi_Lacey_0001.jpg,1,1,0.018517017364501953,True
Jacques_Chirac_0041.jpg,1,1,0.018233776092529297,True
Greg_Rusedski_0004.jpg,1,1,0.022434473037719727,True
Hamid_Karzai_0010.jpg,1,1,0.016627073287963867,True
Chung_Mong-joon_0002.jpg,1,1,0.02176952362060547,True
Audrey_Lacroix_0001.jpg,1,1,0.019501686096191406,True
Tony_Parker_0001.jpg,1,1,0.01777195930480957,True
Rebecca_Romijn-Stamos_0003.jpg,1,1,0.018373966217041016,True
Dianne_Reeves_0001.jpg,1,1,0.019765615463256836,True
Amy_Pascal_0001.jpg,1,1,0.018780946731567383,True
Adrien_Brody_0012.jpg,1,1,0.017116785049438477,True
Dave_Campo_0002.jpg,1,1,0.015711307525634766,True
Walter_Mondale_0005.jpg,1,1,0.02007889747619629,True
David_Leahy_0002.jpg,1,1,0.018512725830078125,True
George_W_Bush_0309.jpg,1,1,0.014509439468383789,True
Tony_Blair_0125.jpg,1,1,0.01786351203918457,True
Andy_Roddick_0007.jpg,1,1,0.017614364624023438,True
Rick_Dinse_0003.jpg,1,1,0.03294706344604492,True
Eloy_Gutierrez_0001.jpg,1,1,0.017246246337890625,True
Martha_Burk_0001.jpg,1,1,0.017789840698242188,True
James_Blake_0014.jpg,1,1,0.016360998153686523,True
George_W_Bush_0135.jpg,1,1,0.022830724716186523,True
Tony_Stewart_0001.jpg,1,1,0.01957845687866211,True
Tatiana_Kennedy_Schlossberg_0001.jpg,1,1,0.01504659652709961,True
Bernardo_Segura_0002.jpg,1,1,0.016969680786132812,True
George_W_Bush_0350.jpg,1,1,0.015048980712890625,True
Roh_Moo-hyun_0003.jpg,1,1,0.017059803009033203,True
Tab_Turner_0001.jpg,1,1,0.01551055908203125,True
Jean_Charest_0003.jpg,1,1,0.0208590030670166,True
Sebastian_Saja_0001.jpg,1,1,0.014854669570922852,True
Hu_Jintao_0010.jpg,1,1,0.01777052879333496,True
David_Sousa_0001.jpg,1,1,0.01452016830444336,True
George_W_Bush_0048.jpg,1,1,0.02079176902770996,True
Brad_Garrett_0002.jpg,1,1,0.017577648162841797,True
Bill_Gates_0012.jpg,1,1,0.022595643997192383,True
Lleyton_Hewitt_0001.jpg,1,1,0.020838260650634766,True
Donna_Walker_0001.jpg,1,1,0.018303871154785156,True
Tony_Blair_0012.jpg,1,1,0.028040647506713867,True
George_W_Bush_0485.jpg,1,1,0.01690959930419922,True
Hitoshi_Tanaka_0001.jpg,1,1,0.019629240036010742,True
Joerg_Haider_0002.jpg,1,1,0.015486478805541992,True
Mel_Karmazin_0001.jpg,1,1,0.020899057388305664,True
Tommy_Thompson_0009.jpg,1,1,0.017558813095092773,True
Tiger_Woods_0023.jpg,1,1,0.022255897521972656,True
Naji_Sabri_0002.jpg,2,2,0.027782440185546875,True
Yao_Ming_0007.jpg,1,1,0.025471210479736328,True
Condoleezza_Rice_0006.jpg,1,1,0.015611648559570312,True
Luis_Horna_0003.jpg,1,1,0.02212238311767578,True
Wen_Ho_Lee_0001.jpg,2,2,0.0346379280090332,True
Richard_Pennington_0001.jpg,1,1,0.014941930770874023,True
Bill_Clinton_0009.jpg,3,3,0.04149818420410156,True
Sergei_Yastrzhembsky_0001.jpg,1,1,0.015116453170776367,True
James_Cunningham_0002.jpg,1,1,0.01705169677734375,True
George_W_Bush_0268.jpg,1,1,0.016159772872924805,True
Tom_Ridge_0001.jpg,1,1,0.018182754516601562,True
Luiz_Inacio_Lula_da_Silva_0010.jpg,1,1,0.021666765213012695,True
Nathan_Powell_0001.jpg,1,1,0.014645099639892578,True
Rhett_Warrener_0001.jpg,1,1,0.019864320755004883,True
Pervez_Musharraf_0008.jpg,1,1,0.015535116195678711,True
Edmund_Stoiber_0004.jpg,1,1,0.017040729522705078,True
Ben_Broussard_0001.jpg,1,1,0.015803098678588867,True
Winona_Ryder_0007.jpg,1,1,0.01571798324584961,True
Kofi_Annan_0030.jpg,1,1,0.017391443252563477,True
Kosuke_Kitajima_0002.jpg,1,1,0.02713465690612793,True
Gore_Verbinski_0001.jpg,1,1,0.01732182502746582,True
Dan_Dickau_0001.jpg,1,1,0.017375707626342773,True
Kwon_Yang-sook_0003.jpg,1,1,0.01709771156311035,True
Stefano_Gabbana_0001.jpg,1,1,0.02533578872680664,True
Yasar_Yakis_0001.jpg,2,2,0.036519527435302734,True
Colin_Powell_0134.jpg,1,1,0.015384435653686523,True
Jiri_Novak_0008.jpg,1,1,0.01774311065673828,True
Steve_Patterson_0001.jpg,1,1,0.014877080917358398,True
Chuck_Amato_0001.jpg,1,1,0.021256685256958008,True
Andre_Agassi_0025.jpg,1,1,0.017905473709106445,True
Robert_Evans_0002.jpg,2,2,0.026804685592651367,True
Rio_Ferdinand_0001.jpg,1,1,0.017621755599975586,True
John_McEnroe_0002.jpg,2,2,0.02823472023010254,True
Eduard_Shevardnadze_0001.jpg,1,1,0.019498348236083984,True
Quincy_Jones_0001.jpg,2,2,0.0327150821685791,True
Bianca_Jagger_0001.jpg,1,1,0.015286684036254883,True
Ray_Romano_0008.jpg,1,1,0.015310287475585938,True
Grant_Hackett_0003.jpg,1,1,0.014394044876098633,True
Billy_Crystal_0006.jpg,1,1,0.014093399047851562,True
Brian_Florence_0001.jpg,1,1,0.028208255767822266,True
Wayne_Newton_0001.jpg,1,1,0.018233060836791992,True
Colin_Powell_0021.jpg,1,1,0.03126716613769531,True
Fidel_Castro_0011.jpg,1,1,0.03395342826843262,True
James_Kelly_0002.jpg,1,1,0.02256298065185547,True
Colin_Powell_0142.jpg,1,1,0.017030715942382812,True
Amanda_Bynes_0001.jpg,1,1,0.020379304885864258,True
George_W_Bush_0190.jpg,1,1,0.019086122512817383,True
Daniel_Radcliffe_0001.jpg,1,1,0.014870643615722656,True
Jeremy_Greenstock_0023.jpg,1,1,0.015348672866821289,True
Nicanor_Duarte_Frutos_0003.jpg,1,1,0.01513528823852539,True
Cheryl_Tiegs_0001.jpg,1,1,0.014275550842285156,True
Chris_Columbus_0001.jpg,1,1,0.015141487121582031,True
Ricardo_Lagos_0027.jpg,1,1,0.01710653305053711,True
Hideki_Sato_0001.jpg,1,1,0.014166593551635742,True
Queen_Rania_0005.jpg,1,1,0.014628410339355469,True
Natasha_Henstridge_0001.jpg,1,1,0.022700071334838867,True
George_W_Bush_0039.jpg,1,1,0.02742171287536621,True
Vladimir_Ustinov_0001.jpg,1,1,0.015188217163085938,True
Amelie_Mauresmo_0008.jpg,1,1,0.02230525016784668,True
Lawrence_Vito_0001.jpg,1,1,0.01920151710510254,True
Fujio_Cho_0002.jpg,1,1,0.028011560440063477,True
Jennifer_Connelly_0002.jpg,1,1,0.01969599723815918,True
Brian_Cowen_0001.jpg,1,1,0.023273229598999023,True
Chelsea_Clinton_0001.jpg,1,1,0.018245220184326172,True
Jean-David_Levitte_0004.jpg,1,1,0.020134925842285156,True
Silvio_Berlusconi_0014.jpg,1,1,0.01686263084411621,True
Angelo_Reyes_0001.jpg,1,1,0.0237734317779541,True
Alfred_Ford_0001.jpg,2,2,0.030571699142456055,True
Jason_Lezak_0002.jpg,1,1,0.018278121948242188,True
Colin_Powell_0056.jpg,1,1,0.019944190979003906,True
Robin_Williams_0001.jpg,1,1,0.01651930809020996,True
Michael_Bloomberg_0009.jpg,1,1,0.02209782600402832,True
Heinrich_Wolfgang_0001.jpg,1,1,0.017828702926635742,True
Olivier_Boulay_0001.jpg,1,1,0.018175840377807617,True
Winona_Ryder_0012.jpg,1,1,0.017184972763061523,True
George_Robertson_0001.jpg,1,1,0.017971277236938477,True
Curtis_Strange_0001.jpg,1,1,0.024987220764160156,True
Jerry_Regier_0004.jpg,1,1,0.016531944274902344,True
Roger_King_0001.jpg,1,1,0.01720714569091797,True
Eddie_Fenech_Adami_0001.jpg,1,1,0.020987987518310547,True
Jerry_Seinfeld_0001.jpg,1,1,0.015280485153198242,True
Kofi_Annan_0007.jpg,2,2,0.03281521797180176,True
Christian_Longo_0003.jpg,1,1,0.02731013298034668,True
George_W_Bush_0455.jpg,1,1,0.01516103744506836,True
Chris_Noth_0001.jpg,1,1,0.017925024032592773,True
Michael_Powell_0004.jpg,1,1,0.01669001579284668,True
Fran_Drescher_0001.jpg,1,1,0.015758991241455078,True
David_Suazo_0001.jpg,2,2,0.03009319305419922,True
Alastair_Johnston_0001.jpg,1,1,0.01677536964416504,True
George_W_Bush_0303.jpg,1,1,0.018128156661987305,True
Eva_Dimas_0002.jpg,1,1,0.016764163970947266,True
Gregory_Peck_0001.jpg,1,1,0.017110109329223633,True
George_W_Bush_0061.jpg,1,1,0.020328044891357422,True
Melissa_Etheridge_0002.jpg,2,2,0.03940010070800781,True
Paul-Henri_Mathieu_0003.jpg,1,1,0.021143674850463867,True
Fabiola_Zuluaga_0001.jpg,1,1,0.025794029235839844,True
Chante_Jawan_Mallard_0001.jpg,1,1,0.02395486831665039,True
Ray_Romano_0005.jpg,1,1,0.02040266990661621,True
Igor_Trunov_0001.jpg,1,1,0.016490459442138672,True
Sean_Hayes_0002.jpg,1,1,0.015950679779052734,True
Rey_Sanchez_0001.jpg,1,1,0.02834773063659668,True
Yao_Ming_0004.jpg,2,2,0.04143214225769043,True
John_Snow_0017.jpg,1,1,0.025220870971679688,True
Heidi_Fleiss_0002.jpg,1,1,0.019451379776000977,True
Brad_Garrett_0004.jpg,1,1,0.021831750869750977,True
Dick_Posthumus_0001.jpg,1,1,0.020453929901123047,True
Paul_Kariya_0001.jpg,1,1,0.020846128463745117,True
Luiz_Inacio_Lula_da_Silva_0036.jpg,1,1,0.019622325897216797,True
Andre_Agassi_0034.jpg,1,1,0.0218508243560791,True
Dean_Barkley_0004.jpg,1,1,0.026950836181640625,True
Anton_Balasingham_0001.jpg,2,2,0.06767940521240234,True
Kate_Winslet_0001.jpg,1,1,0.029100656509399414,True
Edward_Johnson_0001.jpg,1,1,0.020317554473876953,True
Nigel_Redden_0001.jpg,1,1,0.02344489097595215,True
Sharon_Davis_0002.jpg,1,1,0.023149967193603516,True
Tim_Duncan_0001.jpg,1,1,0.021144628524780273,True
Michael_Haneke_0001.jpg,1,1,0.026503562927246094,True
Zach_Pillar_0001.jpg,1,1,0.02363300323486328,True
Renee_Zellweger_0007.jpg,1,1,0.019486665725708008,True
Queen_Beatrix_0003.jpg,1,1,0.02350640296936035,True
John_Thune_0001.jpg,1,1,0.02121114730834961,True
Andre_Agassi_0022.jpg,1,1,0.02550363540649414,True
Terrell_Suggs_0001.jpg,1,1,0.025036334991455078,True
Warren_Granados_0001.jpg,1,1,0.033069610595703125,True
George_W_Bush_0074.jpg,1,1,0.02644801139831543,True
Jean-Rene_Fourtou_0001.jpg,1,1,0.03509163856506348,True
Sergio_Garcia_0002.jpg,1,1,0.027792930603027344,True
Cruz_Bustamante_0001.jpg,1,1,0.02645087242126465,True
Tommy_Thompson_0003.jpg,1,1,0.02856159210205078,True
Colin_Powell_0219.jpg,1,1,0.02815842628479004,True
Mick_Jagger_0004.jpg,1,1,0.02606511116027832,True
Luiz_Inacio_Lula_da_Silva_0018.jpg,1,1,0.019124984741210938,True
Dennis_Erickson_0002.jpg,1,1,0.02436089515686035,True
Collis_Temple_III_0001.jpg,1,1,0.01484990119934082,True
Goldie_Hawn_0003.jpg,1,1,0.0213930606842041,True
Habib_Rizieq_0005.jpg,2,2,0.04483175277709961,True
Gerhard_Schroeder_0077.jpg,2,2,0.04401540756225586,True
Gian_Marco_0002.jpg,1,1,0.022851228713989258,True
Bill_Simon_0008.jpg,1,1,0.02253437042236328,True
Michael_Weiss_0001.jpg,1,1,0.022006511688232422,True
Monique_Gagnon-Tremblay_0001.jpg,1,1,0.01932811737060547,True
Steve_Blankenship_0001.jpg,1,1,0.015932083129882812,True
John_Ashcroft_0035.jpg,1,1,0.014953136444091797,True
Mike_Myers_0001.jpg,1,1,0.017421245574951172,True
Nancy_Humbert_0001.jpg,1,1,0.019823789596557617,True
Junichiro_Koizumi_0032.jpg,1,1,0.015321016311645508,True
Hugh_Miller_0001.jpg,2,2,0.025919437408447266,True
Billy_Gilman_0001.jpg,1,1,0.018187999725341797,True
Mary_Catherine_Correll_0001.jpg,1,1,0.020138263702392578,True
Robert_Blake_0003.jpg,1,1,0.022771835327148438,True
Michelle_Chiklis_0001.jpg,1,1,0.018538713455200195,True
Jamir_Miller_0001.jpg,1,1,0.01978898048400879,True
Wendell_Bryant_0001.jpg,1,1,0.0300445556640625,True
Ann_Veneman_0002.jpg,1,1,0.015508174896240234,True
Mario_Alfaro-Lopez_0001.jpg,1,1,0.017061233520507812,True
Gustavo_Terrazas_0001.jpg,1,1,0.016763687133789062,True
Jim_Furyk_0001.jpg,1,1,0.018882274627685547,True
David_Beckham_0027.jpg,1,1,0.017682313919067383,True
Colin_Farrell_0005.jpg,1,1,0.016720294952392578,True
Jean_Charest_0016.jpg,1,1,0.02176690101623535,True
Peter_Hollingworth_0001.jpg,1,1,0.02940964698791504,True
Mike_Weir_0009.jpg,1,1,0.01792144775390625,True
John_Allen_Muhammad_0005.jpg,2,2,0.02851128578186035,True
Mark_Warner_0001.jpg,1,1,0.01963043212890625,True
Jean_Chretien_0021.jpg,1,1,0.027118206024169922,True
Ralph_Firman_0001.jpg,1,1,0.014571428298950195,True
Winona_Ryder_0015.jpg,1,1,0.018589019775390625,True
Yann_Martel_0002.jpg,1,1,0.017482995986938477,True
Maria_Soledad_Alvear_Valenzuela_0005.jpg,1,1,0.019007444381713867,True
Jorma_Huhtala_0001.jpg,1,1,0.015852689743041992,True
Eduardo_Duhalde_0004.jpg,1,1,0.019689559936523438,True
Cindy_Crawford_0003.jpg,1,1,0.021501779556274414,True
Alfredo_di_Stefano_0001.jpg,1,1,0.021352529525756836,True
Tono_Suratman_0001.jpg,1,1,0.02656269073486328,True
Colin_Powell_0054.jpg,1,1,0.01839613914489746,True
Cecilia_Cheung_0001.jpg,1,1,0.020619869232177734,True
Boris_Henry_0001.jpg,1,1,0.024112462997436523,True
Michael_Arif_0001.jpg,1,1,0.027261972427368164,True
Hikmat_al-Azzawi_0001.jpg,1,1,0.017044544219970703,True
Emilio_Azcarraga_Jean_0001.jpg,1,1,0.01692986488342285,True
George_W_Bush_0396.jpg,1,1,0.017397642135620117,True
Cruz_Bustamante_0003.jpg,2,2,0.0318903923034668,True
Barbara_Esbin_0001.jpg,1,1,0.01465153694152832,True
Christiane_Wulff_0001.jpg,1,1,0.01784968376159668,True
Erin_Hershey_Presley_0001.jpg,1,1,0.018390178680419922,True
Hee-Won_Han_0002.jpg,1,1,0.015205621719360352,True
Colin_Powell_0173.jpg,1,1,0.026041746139526367,True
Steve_Peace_0001.jpg,1,1,0.016405820846557617,True
Dino_de_Laurentis_0001.jpg,1,1,0.0178220272064209,True
Joaquin_Phoenix_0001.jpg,1,1,0.03018474578857422,True
Rick_Stansbury_0002.jpg,1,1,0.022883892059326172,True
Carlos_Moya_0002.jpg,1,1,0.017630338668823242,True
Scott_Yates_0001.jpg,1,1,0.023003101348876953,True
Lynne_Cheney_0001.jpg,1,1,0.020564794540405273,True
Zinedine_Zidane_0005.jpg,1,1,0.028206586837768555,True
Carlos_Moya_0015.jpg,1,1,0.021100282669067383,True
Jean_Carnahan_0001.jpg,1,1,0.01843881607055664,True
Hugo_Chavez_0019.jpg,1,1,0.024147987365722656,True
Natasha_McElhone_0002.jpg,1,1,0.030399322509765625,True
Ari_Fleischer_0006.jpg,1,1,0.022856950759887695,True
Akiko_Morigami_0001.jpg,1,1,0.01962566375732422,True
Mitchell_Swartz_0001.jpg,1,1,0.01677536964416504,True
Jose_Maria_Aznar_0012.jpg,1,1,0.019102096557617188,True
Colin_Powell_0182.jpg,1,1,0.01846003532409668,True
Cynthia_Rowley_0001.jpg,1,1,0.018424272537231445,True
Raul_Chacon_0001.jpg,1,1,0.019633769989013672,True
Gael_Garcia_Bermal_0001.jpg,1,1,0.018654823303222656,True
Conrad_Black_0001.jpg,1,1,0.015391826629638672,True
Meryl_Streep_0010.jpg,1,1,0.019231319427490234,True
Shimon_Peres_0007.jpg,1,1,0.017217636108398438,True
Rupert_Murdoch_0002.jpg,1,1,0.03053879737854004,True
Fernando_Henrique_Cardoso_0007.jpg,1,1,0.03238201141357422,True
Jennifer_Aniston_0011.jpg,1,1,0.037845611572265625,True
Dan_Morales_0002.jpg,1,1,0.021793603897094727,True
Michelle_Yeoh_0005.jpg,2,2,0.04238581657409668,True
Paula_Prentiss_0001.jpg,1,1,0.02361273765563965,True
Ashley_Postell_0001.jpg,1,1,0.031015872955322266,True
Gerhard_Schroeder_0010.jpg,1,1,0.023598909378051758,True
Gerhard_Schroeder_0087.jpg,1,1,0.02061176300048828,True
Roberto_Canessa_0001.jpg,1,1,0.02827763557434082,True
Laura_Linney_0004.jpg,1,1,0.01659560203552246,True
Vladimir_Voltchkov_0002.jpg,1,1,0.04464459419250488,True
George_W_Bush_0065.jpg,1,1,0.03147482872009277,True
Yasar_Yakis_0003.jpg,2,2,0.041899919509887695,True
Ellen_Engleman_0002.jpg,1,1,0.018166065216064453,True
Gregg_Popovich_0005.jpg,1,1,0.022734880447387695,True
Tom_Ridge_0015.jpg,1,1,0.018567800521850586,True
Albert_Brooks_0001.jpg,1,1,0.01624321937561035,True
Stellan_Skarsgard_0001.jpg,1,1,0.01914811134338379,True
Stephen_Ambrose_0002.jpg,1,1,0.01627802848815918,True
